FIPS,State,County,pct_low_income_low_access,pct_no_car_low_access,healthy_retailers_per_1k,convenience_stores_per_1k,fast_food_per_1k,diabetes_rate,obesity_rate,log_no_car,predicted_diabetes,model_residuals
19169,IA,Story,10.48371506,1.416161656,0.18323035499999998,0.346101761,0.773639262,8.1,30.8,0.3549866788208331,12.106674171967459,-4.006674171967459
19171,IA,Tama,6.664757729,1.696866155,0.357121587,0.53568238,0.357121587,13.6,40.2,0.5346590312477848,12.375374794991545,1.2246252050084543
19175,IA,Union,5.899898529,1.894474268,0.0,0.575799942,0.575799942,12.1,37.2,0.644205995687461,12.564532515180826,-0.46453251518082617
19179,IA,Wapello,23.13237953,5.650497913,0.200085744,0.514506221,0.800342977,13.5,41.7,1.733511858840614,16.15993585606103,-2.659935856061029
19181,IA,Warren,3.984583616,1.348608017,0.076533049,0.459198326,0.497464836,9.7,38.7,0.3064606586850795,12.042009355580442,-2.3420093555804424
19183,IA,Washington,3.000883579,1.012167811,0.181884319,0.454710811,0.272826493,12.0,38.6,0.02192567693253018,11.719956473333792,0.28004352666620846
19187,IA,Webster,11.99760532,2.248386145,0.166972786,0.61223352,0.584404767,11.8,41.2,0.8146504630640767,12.903309920545905,-1.1033099205459038
19189,IA,Winnebago,2.84555912,0.540528476,0.389218658,0.778437316,0.291913986,11.6,38.4,-0.5968765966367885,11.268486035173245,0.33151396482675466
19191,IA,Winneshiek,1.677182794,1.31815207,0.201389581,0.352431774,0.45312658,10.7,34.7,0.28378855504057915,12.012855808120953,-1.312855808120954
19193,IA,Woodbury,5.366591454,1.24943459,0.193914957,0.436308622,0.862921536,12.1,39.1,0.23066288215507907,11.947076920520562,0.15292307947943762
19197,IA,Wright,3.92117548,0.906504929,0.483247429,0.805412352,0.644329906,13.9,40.7,-0.08718783364809932,11.618812094369204,2.281187905630796
16001,ID,Ada,6.238690376,0.754787087,0.13551807,0.214401722,0.768609941,9.0,29.0,-0.26815780154020413,11.473582221622241,-2.473582221622241
16005,ID,Bannock,11.6068182,1.383171439,0.146404639,0.427952021,0.709499419,9.7,33.0,0.33158275901246653,12.075094728484439,-2.3750947284844397
16007,ID,Bear Lake,6.062153339,1.568391085,0.0,0.976721466,0.651147664,11.6,31.0,0.4564060275856346,12.252393754520002,-0.652393754520002
16009,ID,Benewah,9.241942406,2.508474827,0.318133622,0.318133622,0.636267245,13.5,36.3,0.9236534909183564,13.152276328793297,0.3477236712067029
16011,ID,Bingham,11.52789497,1.161394238,0.127113253,0.402525306,0.466081947,11.2,39.0,0.15819469576098602,11.862801472432142,-0.6628014724321432
16013,ID,Blaine,2.830154419,0.933226824,0.256125659,0.469563723,1.109877944,10.2,23.1,-0.058448490807980744,11.644391270550788,-1.4443912705507884
16017,ID,Bonner,2.925877571,2.201591253,0.256317139,0.427195251,0.576713562,11.8,32.2,0.7937122804186559,12.858516136764246,-1.0585161367642453
16019,ID,Bonneville,11.40436459,1.286499977,0.13919137799999998,0.401198685,0.671393692,9.4,33.3,0.2596683082565125,11.982557265919404,-2.5825572659194034
16021,ID,Boundary,3.641013145,1.870322108,0.316055626,0.39506954,0.474083453,12.6,33.3,0.6314430962084103,12.541413183419145,0.05858681658085452
16027,ID,Canyon,7.43248415,1.207329988,0.126553976,0.223578691,0.480905116,11.2,35.3,0.19665992597759424,11.906772854038245,-0.7067728540382454
16029,ID,Caribou,1.377434969,2.443501234,0.421170861,0.421170861,0.421170861,10.5,34.8,0.8975160795026569,13.090081226892869,-2.5900812268928686
16031,ID,Cassia,8.959980965,1.742356181,0.164765,0.741442502,0.906207502,11.0,37.5,0.560961271509159,12.418919513266909,-1.4189195132669088
16035,ID,Clearwater,3.441566229,1.304830074,0.452181786,0.339136332,0.452181786,13.1,31.8,0.2737074359871617,12.000103505831975,1.099896494168025
16037,ID,Custer,8.277060509,0.246678501,0.941397965,1.88279593,1.176747441,13.4,31.5,-1.359930946073241,10.98720208126657,2.41279791873343
16039,ID,Elmore,14.14556217,2.477763176,0.109297581,0.327892751,0.510055363,10.4,34.2,0.9113839838512341,13.122878012103694,-2.7228780121036937
16041,ID,Franklin,1.304773808,0.975027442,0.0,0.562785804,0.562785804,9.4,35.7,-0.015085778299650746,11.68440435241946,-2.2844043524194593
16043,ID,Fremont,14.75528622,1.227260947,0.0,0.453926474,0.756544113,10.5,32.7,0.21290002265876654,11.925851497664715,-1.4258514976647145
16045,ID,Gem,9.725895882,2.603821039,0.0,0.320804149,0.588140965,11.5,32.9,0.9608131503488017,13.243545213540978,-1.743545213540978
16047,ID,Gooding,0.305938959,0.637769938,0.256114751,0.192086056,0.512229502,13.0,34.1,-0.43421967961995384,11.36156912260596,1.6384308773940397
16049,ID,Idaho,8.233377457,2.467620134,0.356654584,0.534981847,0.416097015,12.8,31.8,0.9072984760564943,13.113168720964902,-0.3131687209649012
16051,ID,Jefferson,10.60654449,1.230712295,0.0,0.294300377,0.359700471,9.1,33.1,0.2156856461459669,11.929155254324037,-2.8291552543240375
16053,ID,Jerome,11.80805206,1.194085121,0.0,0.406867921,0.569615126,12.6,35.8,0.18572004289259125,11.894094382451756,0.7059056175482432
16055,ID,Kootenai,7.29471302,0.928374171,0.152378273,0.439552724,0.726727128,9.9,31.7,-0.06360650653148156,11.63974613344374,-1.7397461334437399
16057,ID,Latah,4.606465816,1.18446207,0.244917959,0.220426157,0.808229268,7.8,29.0,0.1776959334076493,11.884882845735016,-4.084882845735016
16059,ID,Lemhi,11.76927185,2.306474447,0.620809555,0.744971454,0.496647626,12.7,30.4,0.8400463949481956,12.958914169830884,-0.25891416983088433
16065,ID,Madison,11.89687634,0.732852757,0.0,0.198422536,0.967309892,4.9,26.2,-0.2972574275238221,11.452585877931233,-6.552585877931232
16067,ID,Minidoka,17.64645958,1.577922106,0.0,0.424208134,0.235671192,12.3,36.4,0.46242630998459344,12.261517196751527,0.038482803248474085
16069,ID,Nez Perce,7.238697529,0.898456037,0.171758071,0.343516141,0.760642886,10.8,37.7,-0.09600878307077158,11.611107400277167,-0.8111074002771659
16071,ID,Oneida,5.301865578,0.176558957,0.0,1.106194735,1.106194735,10.5,31.9,-1.6790079665303201,10.920081086675868,-0.42008108667586797
16073,ID,Owyhee,10.38170719,2.374957323,0.247259542,0.247259542,0.741778612,13.4,33.4,0.8691812302598708,13.024468485893632,0.37553151410636865
16075,ID,Payette,7.239302635,1.227071881,0.201848939,0.565177023,0.282588512,11.8,31.4,0.2127472008570846,11.925670516767815,-0.12567051676781382
16079,ID,Shoshone,4.135682106,2.243206978,0.387266666,0.851986706,0.387266666,13.5,36.1,0.8123545249624387,12.898352232284392,0.6016477677156082
16081,ID,Teton,2.234512568,0.848421812,0.239980802,0.319974393,0.319974393,9.2,32.0,-0.15265967792324092,11.563212808356047,-2.3632128083560477
16083,ID,Twin Falls,4.714290142,0.902905881,0.237527001,0.418499947,0.848310709,11.0,33.3,-0.09112249132428293,11.61536695386259,-0.6153669538625905
16085,ID,Valley,7.546877384,2.285166979,0.339213014,0.763229311,1.356852055,13.1,34.0,0.8308055985999976,12.938517881395672,0.1614821186043276
16087,ID,Washington,6.648403168,2.518433571,0.289575279,0.482625484,0.772200763,14.5,33.4,0.9275999690947011,13.161809203139345,1.3381907968606548
17001,IL,Adams,3.202782631,1.123963952,0.200669929,0.370467573,0.52482903,12.0,37.8,0.12571941644051135,11.826971832351562,0.17302816764843776
17005,IL,Bond,9.041243553,3.446796417,0.0,0.491944402,0.430451363,11.6,39.0,1.2403422691272963,14.050472106659871,-2.4504721066598716
17007,IL,Boone,7.443540573,0.78473711,0.113685884,0.492638826,0.56842941,12.2,36.8,-0.22974389825952587,11.50225148010707,0.6977485198929294
17009,IL,Brown,10.34803486,1.810361028,0.0,0.458295137,0.611060202,11.7,41.5,0.5990348484495326,12.484016242470233,-0.7840162424702335
17011,IL,Bureau,9.794944763,3.589836597,0.12382751,0.619137526,0.309568763,13.2,38.1,1.2808884547096975,14.187395403651552,-0.9873954036515524
17015,IL,Carroll,4.482813835,2.575759888,0.21065937,0.631978095,0.351098925,13.3,38.8,0.9500194253040438,13.216684052486082,0.08331594751391869
17017,IL,Cass,3.406797171,2.065839291,0.335429758,0.754716992,0.670859516,13.4,40.6,0.7303655494940136,12.728569388863557,0.6714306111364436
17019,IL,Champaign,4.814059258,1.081228137,0.219893679,0.320279926,0.874794424,9.6,31.1,0.08730379314852395,11.786063545676962,-2.186063545676962
17021,IL,Christian,1.946178317,1.448051333,0.249415427,0.623538554,0.46765393,12.3,38.1,0.37710084078561573,12.13720013827175,0.16279986172825112
17023,IL,Clark,9.773276329,1.793771625,0.0,0.392978787,1.047943354,12.0,37.3,0.5898798199460661,12.468136258581204,-0.4681362585812039
17025,IL,Clay,5.611783981,1.823594332,0.0,0.611667573,0.841042876,13.9,41.5,0.6062781563467692,12.496683645529801,1.4033163544701992
17027,IL,Clinton,3.740999699,2.781629086,0.187175781,0.508048534,0.534787953,11.3,40.2,1.0266253272210673,13.413749585675378,-2.113749585675377
17029,IL,Coles,10.41000748,2.815767527,0.138935745,0.357263356,0.873310447,11.4,37.7,1.0387800186705467,13.446428151207636,-2.0464281512076354
17031,IL,Cook,1.766664982,0.492292762,0.26995365899999996,0.25605467,0.899715066,11.8,31.0,-0.6885721380452686,11.222313043824746,0.5776869561752545
17033,IL,Crawford,2.423367739,1.812564969,0.324114084,0.54019016,0.756266177,12.1,40.1,0.6002448325506136,12.486125935481631,-0.38612593548163154
17035,IL,Cumberland,0.144916847,3.062899828,0.0,0.375622123,0.375622123,11.9,38.7,1.122621685155275,13.6829922372292,-1.7829922372292
17039,IL,De Witt,2.156796455,1.170178413,0.0,0.520562232,0.780843318,12.2,38.2,0.16566562450601688,11.871210006330463,0.32878999366953643
17037,IL,DeKalb,14.58535957,2.858431101,0.143553037,0.430659086,0.880458593,10.3,35.1,1.0537652255975394,13.487267286152296,-3.187267286152295
17041,IL,Douglas,3.70384264,6.798947811,0.256278843,0.615069211,0.871348023,11.7,38.5,1.9182376017629814,17.259274143134757,-5.559274143134758
17043,IL,DuPage,3.213370085,0.842993796,0.191829581,0.306273371,0.958058,10.0,29.2,-0.15900300467048303,11.558016912721381,-1.5580169127213814
17045,IL,Edgar,13.92038822,3.468814373,0.177957058,0.593190193,0.771147251,13.6,37.5,1.2466915383220405,14.071548500219624,-0.47154850021962424
17047,IL,Edwards,7.645395756,1.702322602,0.0,0.786658287,0.471994966,14.1,40.3,0.5378506957154284,12.380597905820267,1.719402094179733
17049,IL,Effingham,4.638090134,2.57995224,0.146778211,0.499045938,1.115514517,11.3,34.3,0.9516394353869844,13.220697125302333,-1.9206971253023326
17051,IL,Fayette,18.41997528,2.706164598,0.141083524,0.470278412,0.564334095,12.7,39.8,0.9992208109529399,13.341512215009674,-0.6415122150096746
17053,IL,Ford,7.770539761,2.084059,0.0,0.617808342,0.617808342,12.4,37.7,0.7391042877916264,12.746009961341226,-0.34600996134122575
17055,IL,Franklin,8.032958984,3.410676956,0.131371513,0.630583286,0.709406197,13.9,41.6,1.2298384718377844,14.015897236258546,-0.11589723625854553
17057,IL,Fulton,4.523984909,1.637477517,0.207776785,0.563965559,0.474918365,13.0,39.9,0.4992453405639266,12.318525816482113,0.6814741835178868
17061,IL,Greene,0.632085264,1.471894741,0.39363879,0.787277579,0.708549857,13.2,40.2,0.393321499385241,12.16002392131563,1.0399760786843686
17063,IL,Grundy,5.531536579,1.411030531,0.078442141,0.352989614,0.960916221,10.3,36.4,0.3513823344576917,12.101762471267163,-1.8017624712671623
17065,IL,Hamilton,3.377529621,2.698695183,0.0,0.371103406,0.494804561,13.9,40.0,0.9964670366539697,13.334362217516668,0.5656377824833321
17067,IL,Hancock,14.11646938,3.628117085,0.172196075,0.860980392,0.459189534,13.2,38.8,1.2914662634702885,14.224038888212396,-1.024038888212397
17071,IL,Henderson,0.489157826,1.895262003,0.0,0.76511097,0.45906657,14.1,38.6,0.6446195335048802,12.565286563961775,1.5347134360382242
17073,IL,Henry,9.163087845,1.940199018,0.185908169,0.557724476,0.495755106,11.9,36.9,0.6679314278806561,12.608301919862226,-0.708301919862226
17075,IL,Iroquois,10.71987915,3.763352156,0.336939842,0.374377608,0.524128616,13.9,40.6,1.327963772433708,14.353490849124524,-0.453490849124524
17077,IL,Jackson,15.1358223,4.71386385,0.176444635,0.35288927,0.670489609,11.6,39.8,1.552627077005306,15.263355440819154,-3.6633554408191547
17079,IL,Jasper,4.126967907,3.521000862,0.0,0.528262019,0.633914411,12.0,38.2,1.2615813610696973,14.121503318035849,-2.121503318035849
17081,IL,Jefferson,9.685771942,3.134258032,0.134282261,0.429703236,0.832550049,13.0,39.8,1.1455779424461188,13.751298922519199,-0.751298922519199
17083,IL,Jersey,3.948372364,2.872101545,0.138786077,0.323834211,0.647668421,11.7,39.0,1.0585197311689725,13.500353135623543,-1.8003531356235438
17085,IL,Jo Daviess,3.790607214,1.912855983,0.23541598,0.564998329,0.47083196,13.2,36.1,0.6538115719664357,12.58212816573273,0.6178718342672695
17087,IL,Johnson,2.624107599,3.172572136,0.242757723,0.485515445,0.566434681,12.9,41.4,1.1576897176497318,13.787974585545925,-0.8879745855459245
17089,IL,Kane,3.502416134,1.042964458,0.161955524,0.259882122,0.66665411,11.5,35.1,0.0516094794957704,11.749436151306295,-0.24943615130629482
17091,IL,Kankakee,6.068328381,3.118188858,0.211798072,0.377553076,0.801149249,13.0,39.8,1.1404541974589366,13.735916920874535,-0.7359169208745353
17093,IL,Kendall,6.135879993,1.079360962,0.13778533,0.183713779,0.635343492,9.4,39.7,0.0855912509211102,11.784276217409754,-2.384276217409754
17095,IL,Knox,8.711660385,1.585098743,0.224247247,0.366950035,0.835830629,13.5,39.2,0.4669356421575875,12.268386936424342,1.231613063575658
17099,IL,LaSalle,7.521326542,2.246339798,0.213812273,0.483401656,0.650732994,12.4,37.8,0.8137439419746583,12.901351082280817,-0.5013510822808165
17097,IL,Lake,5.952075481,1.298308611,0.210498092,0.285470009,0.831900001,11.2,32.9,0.26873516633677397,11.993860922697856,-0.7938609226978564
17101,IL,Lawrence,7.889950752,2.617255926,0.0,0.387922674,0.452576458,12.8,40.7,0.9659399273514712,13.256405579228092,-0.45640557922809144
17103,IL,Lee,5.844993114,3.110454559,0.148601651,0.564686298,0.624126971,12.8,38.9,1.1379786831965235,13.728513366719337,-0.9285133667193364
17105,IL,Livingston,6.494794369,2.235626936,0.282374203,0.73417294,0.508273542,12.2,35.9,0.8089847410060649,12.891096338576936,-0.6910963385769371
17107,IL,Logan,7.224354267,2.265159369,0.105697073,0.422788292,0.458020657,11.6,38.5,0.8220501022570577,12.919365864625812,-1.3193658646258122
17115,IL,Macon,8.477107048,2.256244421,0.18443915300000002,0.563024819,0.708634675,13.3,42.1,0.8181240213078317,12.910832150024296,0.3891678499757045
17117,IL,Macoupin,4.208821774,1.848522782,0.157066882,0.5609532,0.403886288,12.8,37.0,0.6197819689528384,12.52054607049943,0.2794539295005709
17119,IL,Madison,12.86765194,3.418090582,0.197993409,0.460715443,0.753898025,11.2,38.7,1.2320034245404472,14.022993830478319,-2.8229938304783193
17121,IL,Marion,10.20977974,3.013253212,0.0,0.485895544,0.620866537,13.3,39.5,1.1063334741154958,13.63546867883323,-0.33546867883323017
17123,IL,Marshall,4.345230579,1.771944404,0.265275449,0.795826316,0.618976057,13.0,38.6,0.5777051299087309,12.447242443546253,0.5527575564537468
17125,IL,Mason,13.2433033,2.934484959,0.0,0.683215678,0.607302845,13.3,37.3,1.0799339152216711,13.560068823358813,-0.26006882335881265
17127,IL,Massac,3.395242214,2.793451548,0.0,0.36667645,0.80668819,14.1,40.8,1.0308513537498816,13.425066479121673,0.6749335208783265
17109,IL,McDonough,9.825985909,2.327609777,0.238948628,0.341355175,0.853387952,11.4,36.3,0.8491289445004179,12.97914568147053,-1.5791456814705302
17111,IL,McHenry,6.411147594,1.615118623,0.189611882,0.304032862,0.768255055,10.5,32.1,0.48558081188665114,12.297123064587034,-1.7971230645870335
17113,IL,McLean,8.781053543,1.664433599,0.198533196,0.356191903,0.811650395,9.5,34.5,0.5154749582407309,12.344329165033674,-2.844329165033674
17129,IL,Menard,2.144035101,2.451745033,0.248591319,0.41431886,0.41431886,11.7,37.9,0.9008704614733823,13.097972493100844,-1.3979724931008448
17131,IL,Mercer,7.507676601,4.730281353,0.0,0.722495914,0.394088656,12.4,38.6,1.5560964911184134,15.279070875734929,-2.8790708757349286
17133,IL,Monroe,4.942857742,2.303405285,0.115144365,0.316646993,0.5757218,10.1,35.5,0.8387205883928509,12.955976255602577,-2.8559762556025774
17135,IL,Montgomery,6.479142189,2.821883678,0.142627925,0.891424477,0.641825616,12.6,39.1,1.0409421008353648,13.452282754856896,-0.8522827548568959
17137,IL,Morgan,13.35979271,3.016060829,0.089820363,0.508982062,0.74850297,12.6,39.9,1.1072617172791226,13.638156232612387,-1.038156232612387
17139,IL,Moultrie,0.613970637,7.26375103,0.209102944,0.348504901,0.209102944,11.6,38.4,1.9842721185938192,17.70420080079015,-6.104200800790151
17141,IL,Ogle,4.031120777,1.939632058,0.119270064,0.655985355,0.715620399,12.2,40.9,0.6676406665666682,12.607759204993842,-0.40775920499384277
17143,IL,Peoria,13.19019318,4.286541939,0.23641727099999998,0.444689631,0.782428563,12.6,34.8,1.457810498924478,14.854307263370657,-2.2543072633706576
17145,IL,Perry,9.231574059,3.258589506,0.145180017,0.387146741,0.580720067,13.2,40.7,1.1843585481228078,13.870313561202646,-0.6703135612026472
17147,IL,Piatt,1.594116926,1.618095875,0.0,0.489147037,0.550290406,10.9,35.1,0.48741115712396665,12.299972999198518,-1.3999729991985177
17149,IL,Pike,10.07056236,3.025106192,0.262484401,0.853074372,0.393726617,13.3,40.6,1.1102464130262097,13.64681478522639,-0.346814785226389
17157,IL,Randolph,4.495455742,2.468780041,0.223278359,0.446556717,0.70173198,12.9,38.8,0.9077665201934568,13.114279026409454,-0.21427902640945362
17159,IL,Richland,2.714397192,0.752332807,0.193461016,0.257948011,0.838331103,12.5,39.4,-0.2713720640518403,11.47123289495514,1.0287671050448601
17161,IL,Rock Island,5.985505581,2.035667658,0.212906384,0.432909638,0.844528675,13.1,39.6,0.7157242193403296,12.699687997173593,0.4003120028264071
17165,IL,Saline,6.457828522,3.215776682,0.258821487,0.776464522,0.819601417,13.5,40.3,1.1711737528803614,13.82933155869395,-0.3293315586939496
17167,IL,Sangamon,5.957556725,1.695122957,0.21146883300000002,0.391991019,0.97481972,11.9,39.6,0.5336372236778013,12.373706142047531,-0.47370614204753103
17169,IL,Schuyler,6.227532864,1.613939881,0.0,0.593647957,0.445235968,14.4,40.4,0.48485522196559294,12.295994729590932,2.1040052704090684
17173,IL,Shelby,5.970887661,2.676555872,0.18780224,0.657307863,0.469505608,13.0,37.6,0.9882600282904107,13.313169658508114,-0.31316965850811407
17163,IL,St. Clair,12.99369717,4.317180157,0.186013349,0.453407526,0.759554505,13.1,38.8,1.4649160959202694,14.88363528730428,-1.7836352873042802
17177,IL,Stephenson,1.695927143,2.091482878,0.159704313,0.547557652,0.501927853,13.9,40.6,0.7426432279161623,12.753116369150725,1.1468836308492758
17179,IL,Tazewell,9.275466919,3.068146944,0.1682253,0.382330239,0.80289346,11.2,36.3,1.1243277743681337,13.688014968761122,-2.4880149687611226
17181,IL,Union,2.900413036,2.873323441,0.363680452,0.484907269,0.66674751,14.1,39.8,1.0589436014027407,13.50152277920831,0.5984772207916897
17183,IL,Vermilion,8.477180481,3.342743874,0.160309926,0.480929792,0.561084747,14.4,43.8,1.2097790774504316,13.950869203140535,0.4491307968594658
